#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-08-11T16:22:41 [V7.32.4]
#   In case of problem, please report to:    cds-question@unistra.fr
#
#
#Coosys    J2000:    eq_FK5 J2000
#INFO    protocol=ASU
#INFO    request_date=2023-08-11T16:22:41
#INFO    request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-out.src=J/A+A/594/A85/tablea5
#-nav=cat:J/A+A/594/A85&tab:{J/A+A/594/A85/tablea5}&key:source=J/A+A/594/A85/tablea5&HTTPPRM:&&-ref=VIZ64d64bb611a5ab&-out.max=unlimited&-out.form=ascii table&-out.all=2&-oc.form=sexa&-order=I&-out=Rc&-out=gamma&-out=hc&-out=psi&-out=Mdisk&-out=I870um10&-out=I870um80&-out=I12CO(1-0)10&-out=I12CO(1-0)80&-out=I12CO(2-1)10&-out.all=2&-out=I12CO(2-1)80&-out=I12CO(3-2)10&-out=I12CO(3-2)80&-out=I12CO(6-5)10&-out=I12CO(6-5)80&-out=I13CO(1-0)10&-out=I13CO(1-0)80&-out=I13CO(2-1)10&-out=I13CO(2-1)80&-out=I13CO(3-2)10&-out=I13CO(3-2)80&-out=I13CO(6-5)10&-out=I13CO(6-5)80&-out.all=2&-out=IC18O(1-0)10&-out=IC18O(1-0)80&-out=IC18O(2-1)10&-out=IC18O(2-1)80&-out=IC18O(3-2)10&-out=IC18O(3-2)80&-out=IC18O(6-5)10&-out=IC18O(6-5)80&-out=IC17O(1-0)10&-out=IC17O(1-0)80&-out=IC17O(2-1)10&-out=IC17O(2-1)80&-out=IC17O(3-2)10&-out=IC17O(3-2)80&-out=IC17O(6-5)10&-out=IC17O(6-5)80&-out=I[CI](3P1-3P0)10&-out=I[CI](3P1-3P0)80&-out=I[CI](3P2-3P1)10&-out=I[CI](3P2-3P1)80&-out.all=2&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/594/A85/tablea5
#-source=J/A+A/594/A85/tablea5
#-out=Rc
#-out=gamma
#-out=hc
#-out=psi
#-out=Mdisk
#-out=I870um10
#-out=I870um80
#-out=I12CO(1-0)10
#-out=I12CO(1-0)80
#-out=I12CO(2-1)10
#-out=I12CO(2-1)80
#-out=I12CO(3-2)10
#-out=I12CO(3-2)80
#-out=I12CO(6-5)10
#-out=I12CO(6-5)80
#-out=I13CO(1-0)10
#-out=I13CO(1-0)80
#-out=I13CO(2-1)10
#-out=I13CO(2-1)80
#-out=I13CO(3-2)10
#-out=I13CO(3-2)80
#-out=I13CO(6-5)10
#-out=I13CO(6-5)80
#-out=IC18O(1-0)10
#-out=IC18O(1-0)80
#-out=IC18O(2-1)10
#-out=IC18O(2-1)80
#-out=IC18O(3-2)10
#-out=IC18O(3-2)80
#-out=IC18O(6-5)10
#-out=IC18O(6-5)80
#-out=IC17O(1-0)10
#-out=IC17O(1-0)80
#-out=IC17O(2-1)10
#-out=IC17O(2-1)80
#-out=IC17O(3-2)10
#-out=IC17O(3-2)80
#-out=IC17O(6-5)10
#-out=IC17O(6-5)80
#-out=I[CI](3P1-3P0)10
#-out=I[CI](3P1-3P0)80
#-out=I[CI](3P2-3P1)10
#-out=I[CI](3P2-3P1)80
#
#INFO    contact=cds-question@unistra.fr
#INFO    version=7.32.4
#INFO    -out.max=unlimited

#RESOURCE=yCat_35940085
#Name: J/A+A/594/A85
#Title: 2D disk models from CO isotopologues line (Miotello+, 2016)
#INFO    ivoid=ivo://cds.vizier/j/a+a/594/a85
#INFO    publisher=CDS
#INFO    creator=Miotello A.
#INFO    related_resource=bibcode:2016A&A...594A..85M
#INFO    landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/594/A85
#INFO    publication_id=doi:10.26093/cds/vizier.35940085
#INFO    publication_date=2016-10-17
#INFO    curation_level=RESEARCH
#INFO    rights=https://cds.unistra.fr/vizier-org/licences_vizier.html
#Table    J_A_A_594_A85_tablea5:
#Name: J/A+A/594/A85/tablea5
#Title: Parameters of the Herbig models and simulated intensities assuming a distance d=100pc and a beam size of 10"
#Column    Rc    (F5.1)    Critical radius    [ucd=phys.size.radius]
#Column    gamma    (F4.1)    Power-law index of the surface density    [ucd=spect.index]
#Column    hc    (F4.1)    Scale height angle    [ucd=phys.size]
#Column    psi    (F4.1)    Disk flaring    [ucd=stat.param]
#Column    Mdisk    (F8.5)    Total disk mass    [ucd=phys.mass]
#Column    I870um10    (F8.5)    Continuum intensity @ 870 micron, with disk inclination i=10{deg}    [ucd=spect.line.intensity,em.mm.200-400GHz,spect.continuum]
#Column    I870um80    (F8.5)    Continuum intensity @ 870 micron, with disk inclination i=80{deg}    [ucd=spect.line.intensity,em.mm.200-400GHz,spect.continuum]
#Column    I12CO(1-0)10    (F8.5)    12CO(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(1-0)80    (F8.5)    12CO(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(2-1)10    (F8.5)    12CO(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(2-1)80    (F8.5)    12CO(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(3-2)10    (F8.5)    12CO(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(3-2)80    (F8.5)    12CO(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(6-5)10    (F8.5)    12CO(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I12CO(6-5)80    (F8.5)    12CO(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(1-0)10    (F8.5)    13CO(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(1-0)80    (F8.5)    13CO(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(2-1)10    (F8.5)    13CO(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(2-1)80    (F8.5)    13CO(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(3-2)10    (F8.5)    13CO(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(3-2)80    (F8.5)    13CO(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(6-5)10    (F8.5)    13CO(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I13CO(6-5)80    (F8.5)    13CO(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(1-0)10    (F8.5)    C18O(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(1-0)80    (F8.5)    C18O(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(2-1)10    (F8.5)    C18O(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(2-1)80    (F8.5)    C18O(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(3-2)10    (F8.5)    C18O(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(3-2)80    (F8.5)    C18O(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(6-5)10    (F8.5)    C18O(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC18O(6-5)80    (F8.5)    C18O(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(1-0)10    (F8.5)    C17O(1-0) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(1-0)80    (F8.5)    C17O(1-0) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(2-1)10    (F8.5)    C17O(2-1) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(2-1)80    (F8.5)    C17O(2-1) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(3-2)10    (F8.5)    C17O(3-2) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(3-2)80    (F8.5)    C17O(3-2) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(6-5)10    (F8.5)    C17O(6-5) line intensity, with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    IC17O(6-5)80    (F8.5)    C17O(6-5) line intensity, with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P1-3P0)10    (F8.5)    Line intensity of [CI](3P1-3P0), with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P1-3P0)80    (F8.5)    Line intensity of [CI](3P1-3P0), with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P2-3P1)10    (F8.5)    Line intensity of [CI](3P2-3P1), with disk inclination i=10{deg} (1)    [ucd=phot.flux.density,em.radio]
#Column    I[CI](3P2-3P1)80    (F8.5)    Line intensity of [CI](3P2-3P1), with disk inclination i=80{deg} (1)    [ucd=phot.flux.density,em.radio]
Rc,gamma,hc,psi,Mdisk,I870um10,I870um80,I12CO(1-0)10,I12CO(1-0)80,I12CO(2-1)10,I12CO(2-1)80,I12CO(3-2)10,I12CO(3-2)80,I12CO(6-5)10,I12CO(6-5)80,I13CO(1-0)10,I13CO(1-0)80,I13CO(2-1)10,I13CO(2-1)80,I13CO(3-2)10,I13CO(3-2)80,I13CO(6-5)10,I13CO(6-5)80,IC18O(1-0)10,IC18O(1-0)80,IC18O(2-1)10,IC18O(2-1)80,IC18O(3-2)10,IC18O(3-2)80,IC18O(6-5)10,IC18O(6-5)80,IC17O(1-0)10,IC17O(1-0)80,IC17O(2-1)10,IC17O(2-1)80,IC17O(3-2)10,IC17O(3-2)80,IC17O(6-5)10,IC17O(6-5)80,I[CI](3P1-3P0)10,I[CI](3P1-3P0)80,I[CI](3P2-3P1)10,I[CI](3P2-3P1)80
 30.0, 1.0, 0.1, 0.2, 0.00500, 0.05622, 0.03130, 4.52288, 2.58949, 5.31344, 2.78154, 5.54334, 2.78219, 4.99950, 2.36469, 1.20565, 0.90881, 1.75188, 1.25451, 1.91074, 1.33274, 1.42702, 0.99394, 0.29607, 0.18336, 0.48054, 0.28394, 0.52936, 0.29462, 0.36832, 0.19032, 0.14352, 0.08284, 0.28092, 0.16302, 0.32957, 0.18686, 0.21450, 0.10770, 0.66331, 0.59870, 0.65441, 0.57759
 30.0, 1.0, 0.1, 0.2, 0.01000, 0.08577, 0.03800, 5.07895, 2.88240, 5.80452, 3.02770, 5.97728, 2.99135, 5.31347, 2.48978, 1.53612, 1.14811, 2.11231, 1.49311, 2.23597, 1.53815, 1.60328, 1.10555, 0.44287, 0.28816, 0.66949, 0.40677, 0.71692, 0.40991, 0.47389, 0.25899, 0.23193, 0.14175, 0.41095, 0.25159, 0.46082, 0.27524, 0.27969, 0.15396, 0.77441, 0.69931, 0.72255, 0.64712
 30.0, 1.0, 0.1, 0.2, 0.10000, 0.26303, 0.07101, 7.37538, 4.24699, 8.19987, 4.35381, 8.33889, 4.20847, 7.19329, 3.32829, 2.69872, 1.98573, 3.39866, 2.37346, 3.46201, 2.35217, 2.35500, 1.62138, 1.03034, 0.70088, 1.34046, 0.83829, 1.35795, 0.80705, 0.82128, 0.49902, 0.63771, 0.43014, 0.90181, 0.59900, 0.93434, 0.60282, 0.50710, 0.33220, 1.03695, 1.01424, 0.89997, 0.90475
 30.0, 1.5, 0.1, 0.2, 0.00001, 0.00039, 0.01024, 0.11850, 0.00141, 0.23435, 0.03156, 0.32413, 0.06118, 0.45961, 0.10185, 0.00392,-0.00018, 0.01256,-0.00071, 0.02158,-0.00136, 0.03514,-0.00261, 0.00011, 0.00000, 0.00039, 0.00001, 0.00073, 0.00001, 0.00139, 0.00000, 0.00004, 0.00000, 0.00014, 0.00000, 0.00026, 0.00000, 0.00056, 0.00001, 0.02900, 0.02089, 0.04269, 0.02936
 30.0, 1.5, 0.1, 0.2, 0.00010, 0.00235, 0.01437, 0.97760, 0.54090, 1.53279, 0.77821, 1.81523, 0.88920, 1.79730, 0.84046, 0.06756, 0.02614, 0.16845, 0.08208, 0.24103, 0.12953, 0.25396, 0.13419, 0.00353,-0.00016, 0.00974,-0.00060, 0.01462,-0.00106, 0.01721,-0.00147, 0.00126,-0.00004, 0.00388,-0.00016, 0.00640,-0.00031, 0.00834,-0.00051, 0.33467, 0.31105, 0.38107, 0.34208
 30.0, 1.5, 0.1, 0.2, 0.00050, 0.00847, 0.01796, 3.45738, 1.95659, 4.58121, 2.38296, 4.90957, 2.48949, 3.92691, 1.96917, 0.36033, 0.25693, 0.76079, 0.56870, 0.96303, 0.71492, 0.75176, 0.54500, 0.02569, 0.00215, 0.05843, 0.00812, 0.07664, 0.01316, 0.06946, 0.00892, 0.00990, 0.00071, 0.02651, 0.00249, 0.03834, 0.00401, 0.03631, 0.00171, 1.03029, 0.96266, 0.95555, 0.86646
 30.0, 1.5, 0.1, 0.2, 0.00100, 0.01406, 0.01994, 5.28512, 2.98553, 6.74489, 3.50717, 7.03561, 3.56431, 5.32432, 2.68065, 0.66332, 0.51906, 1.30014, 1.00772, 1.57043, 1.19269, 1.11869, 0.84006, 0.05484, 0.01697, 0.11722, 0.04433, 0.14796, 0.05843, 0.12136, 0.04060, 0.02201, 0.00605, 0.05547, 0.01760, 0.07643, 0.02529, 0.06357, 0.01586, 1.47704, 1.38954, 1.27838, 1.17159
 30.0, 1.5, 0.1, 0.2, 0.00500, 0.04522, 0.03137,11.47906, 6.36907,13.23700, 6.92262,13.11646, 6.71788, 9.19569, 4.63626, 2.23763, 1.82559, 3.66175, 2.79189, 3.98226, 2.94659, 2.37310, 1.77914, 0.28106, 0.18114, 0.51465, 0.31581, 0.58469, 0.33931, 0.37698, 0.20033, 0.12390, 0.07561, 0.26973, 0.16454, 0.32962, 0.19469, 0.20232, 0.10207, 2.80369, 2.69947, 2.13564, 2.02226
 30.0, 1.5, 0.1, 0.2, 0.01000, 0.07304, 0.04093,14.40727, 8.20197,15.98415, 8.61951,15.60325, 8.19761,10.91596, 5.49459, 3.34629, 2.70087, 5.11661, 3.85832, 5.39684, 3.94410, 3.08337, 2.27867, 0.51409, 0.35469, 0.87408, 0.54878, 0.95333, 0.56236, 0.55894, 0.31289, 0.23851, 0.16007, 0.48085, 0.31164, 0.55666, 0.34628, 0.30239, 0.16749, 3.37355, 3.27340, 2.49506, 2.37846
 30.0, 1.5, 0.1, 0.2, 0.10000, 0.29412, 0.10730,21.64112,13.83383,22.83195,13.64242,22.25461,12.66095,16.74584, 8.70328, 8.44157, 6.67820,10.91842, 8.04970,10.85849, 7.73608, 6.19138, 4.45354, 2.15123, 1.51517, 3.12863, 1.94357, 3.20486, 1.87796, 1.62173, 0.97523, 1.15875, 0.82621, 1.89721, 1.27419, 2.00971, 1.29048, 0.89014, 0.57118, 4.28015, 4.39823, 3.33479, 3.35541
 30.0, 0.8, 0.2, 0.2, 0.00001, 0.00035, 0.01661, 0.13199,-0.00176, 0.27732, 0.02793, 0.39548, 0.05878, 0.61978, 0.11110, 0.00287,-0.00007, 0.01031,-0.00027, 0.01983,-0.00054, 0.04087,-0.00160, 0.00002, 0.00000, 0.00009, 0.00001, 0.00019, 0.00001, 0.00048, 0.00003, 0.00001, 0.00000, 0.00003, 0.00000, 0.00006, 0.00000, 0.00016, 0.00001, 0.03747, 0.02235, 0.05866, 0.03364
 30.0, 0.8, 0.2, 0.2, 0.00010, 0.00255, 0.02756, 0.94678, 0.60503, 1.34403, 0.79388, 1.57399, 0.88802, 1.79059, 0.93457, 0.08512, 0.03872, 0.21934, 0.11531, 0.31109, 0.17857, 0.35550, 0.20189, 0.00365,-0.00063, 0.01200,-0.00207, 0.02071,-0.00362, 0.03059,-0.00563, 0.00124,-0.00021, 0.00428,-0.00070, 0.00782,-0.00126, 0.01283,-0.00199, 0.23776, 0.21116, 0.30969, 0.26486
 30.0, 0.8, 0.2, 0.2, 0.00050, 0.01192, 0.03452, 1.93393, 1.46614, 2.49095, 1.71199, 2.75812, 1.80185, 2.85871, 1.72774, 0.35166, 0.24643, 0.64153, 0.51898, 0.78210, 0.65435, 0.74502, 0.62130, 0.04373, 0.01365, 0.11108, 0.03842, 0.15256, 0.05640, 0.15348, 0.04981, 0.01585, 0.00474, 0.04720, 0.01428, 0.07343, 0.02219, 0.08042, 0.01838, 0.40560, 0.37921, 0.48603, 0.44445
 30.0, 0.8, 0.2, 0.2, 0.00100, 0.02223, 0.03807, 2.37053, 1.87329, 2.93523, 2.10537, 3.19045, 2.17688, 3.22520, 2.03783, 0.52627, 0.42116, 0.87177, 0.77228, 1.02223, 0.91991, 0.92325, 0.82943, 0.09088, 0.04083, 0.20141, 0.10461, 0.25653, 0.14177, 0.23324, 0.11899, 0.03489, 0.01459, 0.09445, 0.04180, 0.13547, 0.06194, 0.12887, 0.05014, 0.46882, 0.44329, 0.54482, 0.50753
 30.0, 0.8, 0.2, 0.2, 0.00500, 0.07877, 0.05125, 3.40173, 2.89468, 3.98120, 3.09233, 4.22066, 3.10998, 4.10402, 2.78114, 1.04318, 1.01728, 1.47649, 1.47523, 1.61503, 1.61124, 1.33072, 1.34442, 0.29979, 0.20659, 0.49688, 0.39569, 0.56190, 0.45933, 0.44386, 0.35274, 0.14143, 0.08335, 0.28638, 0.19468, 0.34852, 0.25289, 0.26809, 0.18726, 0.62448, 0.62424, 0.66896, 0.68050
 30.0, 0.8, 0.2, 0.2, 0.01000, 0.12040, 0.05939, 3.86000, 3.39744, 4.42173, 3.56686, 4.64162, 3.55444, 4.46677, 3.13272, 1.28663, 1.31314, 1.74193, 1.80003, 1.87240, 1.93011, 1.50560, 1.58293, 0.42593, 0.33371, 0.64594, 0.57015, 0.70822, 0.63507, 0.53973, 0.47994, 0.21873, 0.14463, 0.39540, 0.30705, 0.45913, 0.37940, 0.33327, 0.27358, 0.65451, 0.67762, 0.68018, 0.72986
 30.0, 0.8, 0.2, 0.2, 0.10000, 0.34617, 0.09997, 5.11838, 4.96300, 5.58593, 5.01472, 5.70712, 4.86577, 5.25914, 4.08206, 2.13374, 2.41148, 2.60122, 2.94690, 2.65794, 3.01204, 1.99752, 2.35736, 0.92144, 0.95306, 1.17080, 1.26702, 1.20236, 1.30427, 0.84255, 0.95816, 0.58847, 0.55094, 0.81643, 0.85581, 0.85730, 0.93282, 0.55199, 0.64386, 0.73339, 0.88460, 0.68336, 0.90161
 30.0, 1.0, 0.2, 0.2, 0.00001, 0.00037, 0.01590, 0.12471,-0.00860, 0.25198, 0.01083, 0.35340, 0.03161, 0.54109, 0.06338, 0.00301,-0.00019, 0.01066,-0.00073, 0.02013,-0.00147, 0.03953,-0.00363, 0.00004, 0.00000, 0.00016, 0.00000, 0.00032, 0.00001, 0.00078, 0.00001, 0.00001, 0.00000, 0.00005, 0.00000, 0.00011, 0.00000, 0.00027, 0.00001, 0.03176, 0.01866, 0.04979, 0.02822
 30.0, 1.0, 0.2, 0.2, 0.00010, 0.00268, 0.02676, 0.95025, 0.60473, 1.37022, 0.80609, 1.60681, 0.90605, 1.78186, 0.94203, 0.07939, 0.03332, 0.20466, 0.10185, 0.29276, 0.16119, 0.33390, 0.18208, 0.00353,-0.00049, 0.01133,-0.00168, 0.01913,-0.00306, 0.02734,-0.00485, 0.00121,-0.00016, 0.00410,-0.00055, 0.00742,-0.00101, 0.01196,-0.00162, 0.26532, 0.24032, 0.33995, 0.29798
 30.0, 1.0, 0.2, 0.2, 0.00050, 0.01187, 0.03352, 2.15418, 1.63032, 2.78357, 1.93039, 3.07309, 2.04223, 3.05971, 1.91979, 0.35226, 0.24606, 0.66959, 0.54242, 0.82894, 0.69568, 0.77348, 0.64734, 0.03883, 0.00929, 0.09765, 0.02750, 0.13411, 0.04138, 0.13331, 0.03465, 0.01414, 0.00319, 0.04160, 0.00984, 0.06428, 0.01538, 0.06937, 0.01141, 0.56373, 0.53053, 0.64767, 0.59720
 30.0, 1.0, 0.2, 0.2, 0.00100, 0.02142, 0.03717, 2.80643, 2.20421, 3.49811, 2.50940, 3.78673, 2.59711, 3.65441, 2.36247, 0.55491, 0.44579, 0.96164, 0.85479, 1.14173, 1.03198, 1.00293, 0.90920, 0.08272, 0.03453, 0.18426, 0.09022, 0.23626, 0.12366, 0.21380, 0.10227, 0.03169, 0.01222, 0.08548, 0.03539, 0.12289, 0.05267, 0.11623, 0.04132, 0.66606, 0.63671, 0.73948, 0.69723
 30.0, 1.0, 0.2, 0.2, 0.00500, 0.07338, 0.05063, 4.43904, 3.71226, 5.18640, 3.99394, 5.42511, 4.00676, 4.94503, 3.44774, 1.23781, 1.20829, 1.82820, 1.81986, 2.01670, 2.00141, 1.59641, 1.61264, 0.30220, 0.20743, 0.52531, 0.41258, 0.60362, 0.48563, 0.47013, 0.36347, 0.13856, 0.08205, 0.29229, 0.19670, 0.36246, 0.25813, 0.27498, 0.18458, 0.98791, 0.97976, 1.00238, 1.00289
 30.0, 1.0, 0.2, 0.2, 0.01000, 0.11398, 0.05981, 5.10060, 4.40222, 5.78156, 4.59731, 5.95823, 4.53516, 5.34745, 3.81902, 1.60940, 1.63509, 2.25411, 2.30304, 2.41982, 2.46207, 1.84619, 1.92473, 0.45800, 0.35614, 0.73108, 0.63061, 0.81059, 0.70572, 0.60301, 0.51572, 0.22640, 0.15031, 0.43155, 0.32877, 0.50935, 0.40896, 0.36117, 0.28300, 1.03951, 1.05629, 1.00226, 1.04480
 30.0, 1.0, 0.2, 0.2, 0.10000, 0.36722, 0.10983, 7.72004, 7.16534, 8.34017, 7.22554, 8.35792, 6.95149, 7.17543, 5.60387, 3.05269, 3.34731, 3.79749, 4.14655, 3.86624, 4.22045, 2.75142, 3.16663, 1.19720, 1.18992, 1.56092, 1.60769, 1.60340, 1.64939, 1.07565, 1.16453, 0.73583, 0.66230, 1.06212, 1.06020, 1.11925, 1.15526, 0.68520, 0.75445, 1.33002, 1.51630, 1.15351, 1.41944
 30.0, 1.5, 0.2, 0.2, 0.00001, 0.00048, 0.01309, 0.08893,-0.02137, 0.17710,-0.02104, 0.25032,-0.01190, 0.38950,-0.00233, 0.00290,-0.00033, 0.00963,-0.00128, 0.01710,-0.00259, 0.03060,-0.00547, 0.00010, 0.00000, 0.00035, 0.00000, 0.00067,-0.00001, 0.00144,-0.00003, 0.00003, 0.00000, 0.00012, 0.00000, 0.00023, 0.00000, 0.00055,-0.00001, 0.02336, 0.01171, 0.03622, 0.01728
 30.0, 1.5, 0.2, 0.2, 0.00010, 0.00289, 0.02378, 0.78352, 0.47998, 1.23475, 0.73652, 1.48926, 0.86769, 1.58302, 0.86839, 0.05688, 0.01756, 0.14662, 0.05766, 0.21474, 0.09728, 0.24736, 0.10862, 0.00307,-0.00016, 0.00903,-0.00063, 0.01432,-0.00125, 0.01901,-0.00226, 0.00106,-0.00005, 0.00343,-0.00018, 0.00594,-0.00036, 0.00897,-0.00069, 0.34108, 0.31594, 0.40585, 0.36398
 30.0, 1.5, 0.2, 0.2, 0.00050, 0.01052, 0.03062, 2.87166, 2.12025, 3.84474, 2.62969, 4.19193, 2.79499, 3.58791, 2.33769, 0.31941, 0.21998, 0.68982, 0.55357, 0.89309, 0.74492, 0.76859, 0.63339, 0.02408, 0.00072, 0.05894, 0.00396, 0.08115, 0.00774, 0.08222, 0.00381, 0.00891, 0.00022, 0.02540, 0.00092, 0.03887, 0.00153, 0.04261,-0.00101, 1.11805, 1.08381, 1.09552, 1.04324
 30.0, 1.5, 0.2, 0.2, 0.00100, 0.01782, 0.03459, 4.52691, 3.41085, 5.73652, 4.01607, 6.04472, 4.12558, 4.82805, 3.25642, 0.60388, 0.49097, 1.20933, 1.07744, 1.48946, 1.34682, 1.15317, 1.04619, 0.05386, 0.01456, 0.12283, 0.04309, 0.16179, 0.06350, 0.14720, 0.04900, 0.02066, 0.00501, 0.05545, 0.01537, 0.08058, 0.02356, 0.07706, 0.01593, 1.65585, 1.63163, 1.49655, 1.45648
 30.0, 1.5, 0.2, 0.2, 0.00500, 0.05815, 0.04955,10.17762, 7.93401,11.69624, 8.61808,11.66444, 8.40313, 8.37292, 5.98460, 2.15452, 2.09739, 3.59719, 3.50796, 3.95891, 3.83782, 2.51599, 2.52326, 0.27907, 0.18748, 0.54185, 0.40469, 0.64317, 0.48662, 0.47116, 0.33306, 0.11834, 0.07045, 0.27340, 0.17909, 0.35260, 0.23832, 0.25539, 0.15337, 3.54239, 3.61931, 2.81128, 2.84846
 30.0, 1.5, 0.2, 0.2, 0.01000, 0.09378, 0.06179,13.33951,10.67481,14.78710,11.22778,14.46038,10.72177,10.05511, 7.37706, 3.37157, 3.39622, 5.23560, 5.20251, 5.53348, 5.45111, 3.32832, 3.40904, 0.50358, 0.38914, 0.91859, 0.75503, 1.05230, 0.86064, 0.71193, 0.55916, 0.22456, 0.15424, 0.48539, 0.36158, 0.59796, 0.45633, 0.39029, 0.27608, 4.33347, 4.52304, 3.30647, 3.41325
 30.0, 1.5, 0.2, 0.2, 0.10000, 0.40237, 0.15389,21.59098,20.77041,22.29436,20.20701,21.46392,18.61829,15.80741,12.74696, 9.41916,10.22822,11.75513,12.54507,11.56729,12.18275, 6.94284, 7.53113, 2.64901, 2.48253, 3.86542, 3.55514, 3.98992, 3.59990, 2.22824, 2.10586, 1.41358, 1.23326, 2.36898, 2.16478, 2.54147, 2.34501, 1.27029, 1.20004, 6.01758, 6.49855, 4.56751, 4.96322
 60.0, 0.8, 0.1, 0.1, 0.00001, 0.00021, 0.00968, 0.18293, 0.06951, 0.39810, 0.15914, 0.54564, 0.22034, 0.66493, 0.25734, 0.00348, 0.00146, 0.01209, 0.00494, 0.02216, 0.00868, 0.03577, 0.01073, 0.00003, 0.00002, 0.00011, 0.00007, 0.00021, 0.00013, 0.00037, 0.00019, 0.00001, 0.00001, 0.00004, 0.00003, 0.00007, 0.00005, 0.00012, 0.00006, 0.07745, 0.06760, 0.10105, 0.08494
 60.0, 0.8, 0.1, 0.1, 0.00010, 0.00136, 0.01325, 1.78309, 0.97450, 2.34336, 1.14181, 2.50244, 1.18227, 2.11121, 0.97789, 0.13159, 0.09535, 0.33644, 0.23786, 0.45439, 0.31788, 0.37751, 0.25240, 0.00201, 0.00045, 0.00650, 0.00133, 0.01086, 0.00190, 0.01303, 0.00075, 0.00069, 0.00016, 0.00228, 0.00048, 0.00393, 0.00069, 0.00502, 0.00029, 0.34599, 0.31651, 0.34994, 0.30963
